'COLORSTYLE','SKU','PO_HDR','COUNTRY_OF_ORIGIN','MATERIAL','PRODUCT_SHORT_NAME','PRODUCT_LONG_DESCRIPTION','COLOR_GROUP','COLOR_DESCRIPTION','BULLET_1','BULLET_2','BULLET_3','BULLET_4','BULLET_5','BULLET_6','BULLET_7','BULLET_8','BULLET_9','WEIGHT','KEYWORD_OCCASION'
319694401,'891951087321',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382808',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087345',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087291',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382778',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382792',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382792',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087314',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382808',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087345',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087284',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087284',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382761',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007459',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007459',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087338',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007461',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087321',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382815',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087338',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382785',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007460',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007457',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087277',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087277',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007458',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087260',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087307',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382815',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007457',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382785',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007458',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007461',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382778',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'101000007460',116297,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087260',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087314',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087291',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951087307',114514,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319694401,'891951382761',114973,'CN','Leather / Jute / Rubber','Prada Sport natural snake leather wedge sandals','Prada Sport makes it possible to look perfectly polished with their elegant collection of shoes that will keep your feet looking pretty.','Natural / Brown','Grey','Snake printed leather upper','Tapered open toe','Adjustable buckle strap at ankle','Leather lining','Jute mid-sole','Rubber sole','4'''' wedge heel','1'''' jute front platform','All measurements are approximate',,'day_casual'
319773901,'891951132106',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132090',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132151',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132120',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007130',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007133',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007134',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399417',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132175',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007135',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132137',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399431',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132090',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132151',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132120',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132144',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132144',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399424',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007131',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399394',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399424',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132113',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132113',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007135',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132175',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007132',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399400',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132182',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951399431',114996,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'891951132106',114587,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007132',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
319773901,'101000007134',116297,'IT','Canvas / Leather / Jute / Rubber','white canvas leather trim and espadrille sneakers','Gucci knows just the right mix to make the perfect sneakers for lazy brunch and park filled weekends.','White / Red / Green','White','Canvas upper','Round toe','Signature web stripe at side','Lace up vamp with leather trim and logo detail at tongue','Leather lined','1'''' jute mid sole','Rubber sole','','All measurements are approximate',,''
